year,rank,artist,title,wiki.url,songlyrics.url,lyrics
2021,56,AJR,"""Bang!""",https://en.wikipedia.org/wiki/Bang!_(AJR_song),NA,NA
2021,57,Luke Combs,"""Better Together""",https://en.wikipedia.org/wiki/Better_Together_(Luke_Combs_song),NA,NA
2021,58,Yung Bleu featuring Drake,"""You're Mines Still""",https://en.wikipedia.org/wiki/You%27re_Mines_Still,NA,NA
2021,59,DJ Khaled featuring Lil Baby and Lil Durk,"""Every Chance I Get""",https://en.wikipedia.org/wiki/Every_Chance_I_Get_(song),NA,NA
2021,60,Wizkid featuring Justin Bieber and Tems,"""Essence""",https://en.wikipedia.org/wiki/Essence_(Wizkid_song),NA,NA
2021,61,Ryan Hurd and Maren Morris,"""Chasing After You""",https://en.wikipedia.org/wiki/Chasing_After_You,NA,NA
2021,62,Gabby Barrett,"""The Good Ones""",https://en.wikipedia.org/wiki/The_Good_Ones_(Gabby_Barrett_song),NA,NA
2021,63,Marshmello and Jonas Brothers,"""Leave Before You Love Me""",https://en.wikipedia.org/wiki/Leave_Before_You_Love_Me,NA,NA
2021,64,Dan + Shay,"""Glad You Exist""",https://en.wikipedia.org/wiki/Glad_You_Exist,NA,NA
2021,65,Justin Bieber and Benny Blanco,"""Lonely""",https://en.wikipedia.org/wiki/Lonely_(Justin_Bieber_and_Benny_Blanco_song),NA,NA
2021,66,Måneskin,"""Beggin'""",https://en.wikipedia.org/wiki/Beggin%27_(M%C3%A5neskin_recording),NA,NA
2021,67,Doja Cat,"""Streets""",https://en.wikipedia.org/wiki/Streets_(song),NA,NA
2021,68,Drake,"""What's Next""",https://en.wikipedia.org/wiki/What%27s_Next_(Drake_song),NA,NA
2021,69,Chris Young and Kane Brown,"""Famous Friends""",https://en.wikipedia.org/wiki/Famous_Friends,NA,NA
2021,70,Nelly and Florida Georgia Line,"""Lil Bit""",https://en.wikipedia.org/wiki/Lil_Bit,NA,NA
2021,71,Megan Thee Stallion,"""Thot Shit""",https://en.wikipedia.org/wiki/Thot_Shit,NA,NA
2021,72,Roddy Ricch,"""Late at Night""",https://en.wikipedia.org/wiki/Late_at_Night_(Roddy_Ricch_song),NA,NA
2021,73,Ava Max,"""Kings & Queens""",https://en.wikipedia.org/wiki/Kings_%26_Queens_(Ava_Max_song),NA,NA
2021,74,Justin Bieber,"""Anyone""",https://en.wikipedia.org/wiki/Anyone_(Justin_Bieber_song),NA,NA
2021,75,Mooski,"""Track Star""",https://en.wikipedia.org/wiki/Track_Star_(song),NA,NA
2021,76,Moneybagg Yo,"""Time Today""",https://en.wikipedia.org/wiki/Time_Today,NA,NA
2021,77,Megan Thee Stallion featuring DaBaby,"""Cry Baby""",https://en.wikipedia.org/wiki/Cry_Baby_(Megan_Thee_Stallion_song),NA,NA
2021,78,Mariah Carey,"""All I Want for Christmas Is You""",https://en.wikipedia.org/wiki/All_I_Want_for_Christmas_Is_You,NA,NA
2021,79,Coi Leray featuring Lil Durk,"""No More Parties""",https://en.wikipedia.org/wiki/No_More_Parties,NA,NA
2021,80,Thomas Rhett,"""What's Your Country Song""",https://en.wikipedia.org/wiki/What%27s_Your_Country_Song,NA,NA
2021,81,Keith Urban and Pink,"""One Too Many""",https://en.wikipedia.org/wiki/One_Too_Many_(song),NA,NA
2021,82,Duncan Laurence,"""Arcade""",https://en.wikipedia.org/wiki/Arcade_(song),NA,NA
2021,83,Bad Bunny,"""Yonaguni""",https://en.wikipedia.org/wiki/Yonaguni_(song),NA,NA
2021,84,Niko Moon,"""Good Time""",https://en.wikipedia.org/wiki/Good_Time_(Niko_Moon_song),NA,NA
2021,85,Jason Aldean and Carrie Underwood,"""If I Didn't Love You""",https://en.wikipedia.org/wiki/If_I_Didn%27t_Love_You_(Jason_Aldean_and_Carrie_Underwood_song),NA,NA
2021,86,Drake featuring 21 Savage and Project Pat,"""Knife Talk""",https://en.wikipedia.org/wiki/Knife_Talk,NA,NA
2021,87,Ariana Grande,"""POV""",https://en.wikipedia.org/wiki/POV_(song),NA,NA
2021,88,Parmalee and Blanco Brown,"""Just the Way""",https://en.wikipedia.org/wiki/Just_the_Way,NA,NA
2021,89,The Weeknd,"""Take My Breath""",https://en.wikipedia.org/wiki/Take_My_Breath,NA,NA
2021,90,Dua Lipa,"""We're Good""",https://en.wikipedia.org/wiki/We%27re_Good,NA,NA
2021,91,Eric Church,"""Hell of a View""",https://en.wikipedia.org/wiki/Hell_of_a_View,NA,NA
2021,92,Brenda Lee,"""Rockin' Around the Christmas Tree""",https://en.wikipedia.org/wiki/Rockin%27_Around_the_Christmas_Tree,NA,NA
2021,93,Ritt Momney,"""Put Your Records On""",https://en.wikipedia.org/wiki/Put_Your_Records_On#Ritt_Momney_version,NA,NA
2021,94,Billie Eilish,"""Happier Than Ever""",https://en.wikipedia.org/wiki/Happier_Than_Ever_(song),NA,NA
2021,95,Cole Swindell,"""Single Saturday Night""",https://en.wikipedia.org/wiki/Single_Saturday_Night,NA,NA
2021,96,Lainey Wilson,"""Things a Man Oughta Know""",https://en.wikipedia.org/wiki/Things_a_Man_Oughta_Know,NA,NA
2021,97,BRS Kash,"""Throat Baby (Go Baby)""",https://en.wikipedia.org/wiki/Throat_Baby_(Go_Baby),NA,NA
2021,98,Rod Wave,"""Tombstone""",https://en.wikipedia.org/wiki/Tombstone_(Rod_Wave_song),NA,NA
2021,99,Chase Rice featuring Florida Georgia Line,"""Drinkin' Beer. Talkin' God. Amen.""",https://en.wikipedia.org/wiki/Drinkin%27_Beer._Talkin%27_God._Amen.,NA,NA
2021,100,Rauw Alejandro,"""Todo de Ti""",https://en.wikipedia.org/wiki/Todo_de_Ti,NA,NA
2022,1,Glass Animals,"""Heat Waves""",https://en.wikipedia.org/wiki/Heat_Waves,NA,NA
2022,2,Harry Styles,"""As It Was""",https://en.wikipedia.org/wiki/As_It_Was,NA,NA
2022,3,The Kid Laroi and Justin Bieber,"""Stay""",https://en.wikipedia.org/wiki/Stay_(The_Kid_Laroi_and_Justin_Bieber_song),NA,NA
2022,4,Adele,"""Easy on Me""",https://en.wikipedia.org/wiki/Easy_on_Me,NA,NA
2022,5,Ed Sheeran,"""Shivers""",https://en.wikipedia.org/wiki/Shivers_(Ed_Sheeran_song),NA,NA
2022,6,Jack Harlow,"""First Class""",https://en.wikipedia.org/wiki/First_Class_(song),NA,NA
2022,7,Latto,"""Big Energy""",https://en.wikipedia.org/wiki/Big_Energy,NA,NA
2022,8,Justin Bieber,"""Ghost""",https://en.wikipedia.org/wiki/Ghost_(Justin_Bieber_song),NA,NA
2022,9,Kodak Black,"""Super Gremlin""",https://en.wikipedia.org/wiki/Super_Gremlin,NA,NA
2022,10,Elton John and Dua Lipa,"""Cold Heart (Pnau Remix)""",https://en.wikipedia.org/wiki/Cold_Heart_(Pnau_Remix),NA,NA
2022,11,Future featuring Drake and Tems,"""Wait for U""",https://en.wikipedia.org/wiki/Wait_for_U,NA,NA
2022,12,Lizzo,"""About Damn Time""",https://en.wikipedia.org/wiki/About_Damn_Time,NA,NA
2022,13,Ed Sheeran,"""Bad Habits""",https://en.wikipedia.org/wiki/Bad_Habits_(Ed_Sheeran_song),NA,NA
2022,14,Lil Nas X,"""Thats What I Want""",https://en.wikipedia.org/wiki/Thats_What_I_Want,NA,NA
2022,15,Imagine Dragons and JID,"""Enemy""",https://en.wikipedia.org/wiki/Enemy_(Imagine_Dragons_and_JID_song),NA,NA
2022,16,Lil Nas X and Jack Harlow,"""Industry Baby""",https://en.wikipedia.org/wiki/Industry_Baby,NA,NA
2022,17,Gayle,"""ABCDEFU""",https://en.wikipedia.org/wiki/ABCDEFU,NA,NA
2022,18,Doja Cat,"""Need to Know""",https://en.wikipedia.org/wiki/Need_to_Know_(Doja_Cat_song),NA,NA
2022,19,Morgan Wallen,"""Wasted on You""",https://en.wikipedia.org/wiki/Wasted_on_You_(Morgan_Wallen_song),NA,NA
2022,20,Bad Bunny and Chencho Corleone,"""Me Porto Bonito""",https://en.wikipedia.org/wiki/Me_Porto_Bonito,NA,NA
2022,21,Doja Cat,"""Woman""",https://en.wikipedia.org/wiki/Woman_(Doja_Cat_song),NA,NA
2022,22,Bad Bunny,"""Tití Me Preguntó""",https://en.wikipedia.org/wiki/Tit%C3%AD_Me_Pregunt%C3%B3,NA,NA
2022,23,Kate Bush,"""Running Up That Hill (A Deal with God)""",https://en.wikipedia.org/wiki/Running_Up_That_Hill_(A_Deal_with_God),NA,NA
2022,24,"Carolina Gaitán, Mauro Castillo, Adassa, Rhenzy Feliz, Diane Guerrero, Stephanie Beatriz and the Encanto cast","""We Don't Talk About Bruno""",https://en.wikipedia.org/wiki/We_Don%27t_Talk_About_Bruno,NA,NA
2022,25,Harry Styles,"""Late Night Talking""",https://en.wikipedia.org/wiki/Late_Night_Talking,NA,NA
2022,26,Post Malone featuring Doja Cat,"""I Like You (A Happier Song)""",https://en.wikipedia.org/wiki/I_Like_You_(A_Happier_Song),NA,NA
2022,27,Morgan Wallen,"""You Proof""",https://en.wikipedia.org/wiki/You_Proof,NA,NA
2022,28,Steve Lacy,"""Bad Habit""",https://en.wikipedia.org/wiki/Bad_Habit_(Steve_Lacy_song),NA,NA
2022,29,Nicky Youre and Dazy,"""Sunroof""",https://en.wikipedia.org/wiki/Sunroof_(song),NA,NA
2022,30,Post Malone and the Weeknd,"""One Right Now""",https://en.wikipedia.org/wiki/One_Right_Now,NA,NA
2022,31,Olivia Rodrigo,"""Good 4 U""",https://en.wikipedia.org/wiki/Good_4_U,NA,NA
2022,32,Em Beihold,"""Numb Little Bug""",https://en.wikipedia.org/wiki/Numb_Little_Bug,NA,NA
2022,33,Drake featuring 21 Savage,"""Jimmy Cooks""",https://en.wikipedia.org/wiki/Jimmy_Cooks,NA,NA
2022,34,Cody Johnson,"""'Til You Can't""",https://en.wikipedia.org/wiki/%27Til_You_Can%27t,NA,NA
2022,35,Walker Hayes,"""Fancy Like""",https://en.wikipedia.org/wiki/Fancy_Like,NA,NA
2022,36,Luke Combs,"""The Kind of Love We Make""",https://en.wikipedia.org/wiki/The_Kind_of_Love_We_Make,NA,NA
2022,37,OneRepublic,"""I Ain't Worried""",https://en.wikipedia.org/wiki/I_Ain%27t_Worried,NA,NA
2022,38,Beyoncé,"""Break My Soul""",https://en.wikipedia.org/wiki/Break_My_Soul,NA,NA
2022,39,Zach Bryan,"""Something in the Orange""",https://en.wikipedia.org/wiki/Something_in_the_Orange,NA,NA
2022,40,The Weeknd and Ariana Grande,"""Save Your Tears""",https://en.wikipedia.org/wiki/Save_Your_Tears,NA,NA
2022,41,Silk Sonic (Bruno Mars and Anderson .Paak),"""Smokin out the Window""",https://en.wikipedia.org/wiki/Smokin_out_the_Window,NA,NA
2022,42,Dua Lipa,"""Levitating""",https://en.wikipedia.org/wiki/Levitating_(song),NA,NA
2022,43,Lil Baby,"""In a Minute""",https://en.wikipedia.org/wiki/In_a_Minute_(song),NA,NA
2022,44,Bad Bunny,"""Moscow Mule""",https://en.wikipedia.org/wiki/Moscow_Mule_(song),NA,NA
2022,45,Doja Cat and the Weeknd,"""You Right""",https://en.wikipedia.org/wiki/You_Right,NA,NA
2022,46,Cole Swindell,"""She Had Me at Heads Carolina""",https://en.wikipedia.org/wiki/She_Had_Me_at_Heads_Carolina,NA,NA
2022,47,Doja Cat,"""Vegas""",https://en.wikipedia.org/wiki/Vegas_(Doja_Cat_song),NA,NA
2022,48,Gunna and Future featuring Young Thug,"""Pushin P""",https://en.wikipedia.org/wiki/Pushin_P,NA,NA
2022,49,Jordan Davis and Luke Bryan,"""Buy Dirt""",https://en.wikipedia.org/wiki/Buy_Dirt,NA,NA
2022,50,SZA,"""I Hate U""",https://en.wikipedia.org/wiki/I_Hate_U_(SZA_song),NA,NA
2022,51,Dove Cameron,"""Boyfriend""",https://en.wikipedia.org/wiki/Boyfriend_(Dove_Cameron_song),NA,NA
2022,52,Joji,"""Glimpse of Us""",https://en.wikipedia.org/wiki/Glimpse_of_Us,NA,NA
2022,53,Jessica Darrow,"""Surface Pressure""",https://en.wikipedia.org/wiki/Surface_Pressure,NA,NA
2022,54,Bailey Zimmerman,"""Fall in Love""",https://en.wikipedia.org/wiki/Fall_in_Love_(Bailey_Zimmerman_song),NA,NA
2022,55,CKay,"""Love Nwantiti (Ah Ah Ah)""",https://en.wikipedia.org/wiki/Love_Nwantiti_(Ah_Ah_Ah),NA,NA
2022,56,Nicki Minaj,"""Super Freaky Girl""",https://en.wikipedia.org/wiki/Super_Freaky_Girl,NA,NA
2022,57,Muni Long,"""Hrs and Hrs""",https://en.wikipedia.org/wiki/Hrs_and_Hrs,NA,NA
2022,58,Morgan Wallen,"""Sand in My Boots""",https://en.wikipedia.org/wiki/Sand_in_My_Boots,NA,NA
2022,59,Becky G and Karol G,"""Mamiii""",https://en.wikipedia.org/wiki/Mamiii,NA,NA
2022,60,Drake featuring 21 Savage and Project Pat,"""Knife Talk""",https://en.wikipedia.org/wiki/Knife_Talk,NA,NA
2022,61,Walker Hayes,"""AA""",https://en.wikipedia.org/wiki/AA_(song),NA,NA
2022,62,Megan Thee Stallion and Dua Lipa,"""Sweetest Pie""",https://en.wikipedia.org/wiki/Sweetest_Pie,NA,NA
2022,63,Karol G,"""Provenza""",https://en.wikipedia.org/wiki/Provenza_(song),NA,NA
2022,64,Wizkid featuring Justin Bieber and Tems,"""Essence""",https://en.wikipedia.org/wiki/Essence_(Wizkid_song),NA,NA
2022,65,Mariah Carey,"""All I Want for Christmas Is You""",https://en.wikipedia.org/wiki/All_I_Want_for_Christmas_Is_You,NA,NA
2022,66,Camila Cabello featuring Ed Sheeran,"""Bam Bam""",https://en.wikipedia.org/wiki/Bam_Bam_(Camila_Cabello_song),NA,NA
2022,67,Tyler Hubbard,"""5 Foot 9""",https://en.wikipedia.org/wiki/5_Foot_9,NA,NA
2022,68,Doja Cat,"""Get Into It (Yuh)""",https://en.wikipedia.org/wiki/Get_Into_It_(Yuh),NA,NA
2022,69,Bad Bunny,"""Efecto""",https://en.wikipedia.org/wiki/Efecto,NA,NA
2022,70,Bailey Zimmerman,"""Rock and a Hard Place""",https://en.wikipedia.org/wiki/Rock_and_a_Hard_Place_(Bailey_Zimmerman_song),NA,NA
2022,71,Luke Combs,"""Doin' This""",https://en.wikipedia.org/wiki/Doin%27_This,NA,NA
2022,72,Adele,"""Oh My God""",https://en.wikipedia.org/wiki/Oh_My_God_(Adele_song),NA,NA
2022,73,"Neiked, Mae Muller and Polo G","""Better Days""","https://en.wikipedia.org/wiki/Better_Days_(Neiked,_Mae_Muller_and_Polo_G_song)",NA,NA
2022,74,The Anxiety: Willow and Tyler Cole,"""Meet Me at Our Spot""",https://en.wikipedia.org/wiki/Meet_Me_at_Our_Spot,NA,NA
2022,75,Lauren Spencer-Smith,"""Fingers Crossed""",https://en.wikipedia.org/wiki/Fingers_Crossed_(Lauren_Spencer-Smith_song),NA,NA
2022,76,Taylor Swift,"""All Too Well (Taylor's Version)""",https://en.wikipedia.org/wiki/All_Too_Well_(Taylor%27s_Version),NA,NA
2022,77,Bad Bunny and Rauw Alejandro,"""Party""",https://en.wikipedia.org/wiki/Party_(Bad_Bunny_and_Rauw_Alejandro_song),NA,NA
2022,78,Bad Bunny,"""Después de la Playa""",https://en.wikipedia.org/wiki/Despu%C3%A9s_de_la_Playa,NA,NA
2022,79,Chris Stapleton,"""You Should Probably Leave""",https://en.wikipedia.org/wiki/You_Should_Probably_Leave,NA,NA
2022,80,Brenda Lee,"""Rockin' Around the Christmas Tree""",https://en.wikipedia.org/wiki/Rockin%27_Around_the_Christmas_Tree,NA,NA
2022,81,Lil Durk featuring Morgan Wallen,"""Broadway Girls""",https://en.wikipedia.org/wiki/Broadway_Girls,NA,NA
2022,82,Parmalee,"""Take My Name""",https://en.wikipedia.org/wiki/Take_My_Name,NA,NA
2022,83,Lil Durk featuring Gunna,"""What Happened to Virgil""",https://en.wikipedia.org/wiki/What_Happened_to_Virgil,NA,NA
2022,84,Future,"""Puffin on Zootiez""",https://en.wikipedia.org/wiki/Puffin_on_Zootiez,NA,NA
2022,85,Kane Brown,"""Like I Love Country Music""",https://en.wikipedia.org/wiki/Like_I_Love_Country_Music,NA,NA
2022,86,Bobby Helms,"""Jingle Bell Rock""",https://en.wikipedia.org/wiki/Jingle_Bell_Rock,NA,NA
2022,87,Bad Bunny and Bomba Estéreo,"""Ojitos Lindos""",https://en.wikipedia.org/wiki/Ojitos_Lindos,NA,NA
2022,88,Jason Aldean,"""Trouble with a Heartbreak""",https://en.wikipedia.org/wiki/Trouble_with_a_Heartbreak,NA,NA
2022,89,Burl Ives,"""A Holly Jolly Christmas""",https://en.wikipedia.org/wiki/A_Holly_Jolly_Christmas,NA,NA
2022,90,Doja Cat featuring SZA,"""Kiss Me More""",https://en.wikipedia.org/wiki/Kiss_Me_More,NA,NA
2022,91,Russell Dickerson featuring Jake Scott,"""She Likes It""",https://en.wikipedia.org/wiki/She_Likes_It,NA,NA
2022,92,Cole Swindell and Lainey Wilson,"""Never Say Never""",https://en.wikipedia.org/wiki/Never_Say_Never_(Cole_Swindell_and_Lainey_Wilson_song),NA,NA
2022,93,Scotty McCreery,"""Damn Strait""",https://en.wikipedia.org/wiki/Damn_Strait,NA,NA
2022,94,Tate McRae,"""She's All I Wanna Be""",https://en.wikipedia.org/wiki/She%27s_All_I_Wanna_Be,NA,NA
2022,95,Jon Pardi,"""Last Night Lonely""",https://en.wikipedia.org/wiki/Last_Night_Lonely,NA,NA
2022,96,Ernest featuring Morgan Wallen,"""Flower Shops""",https://en.wikipedia.org/wiki/Flower_Shops,NA,NA
2022,97,Jnr Choi and Sam Tompkins,"""To the Moon""",https://en.wikipedia.org/wiki/To_the_Moon_(song),NA,NA
2022,98,Sam Smith and Kim Petras,"""Unholy""",https://en.wikipedia.org/wiki/Unholy_(Sam_Smith_and_Kim_Petras_song),NA,NA
2022,99,Kane Brown,"""One Mississippi""",https://en.wikipedia.org/wiki/One_Mississippi_(song),NA,NA
2022,100,Maren Morris,"""Circles Around This Town""",https://en.wikipedia.org/wiki/Circles_Around_This_Town,NA,NA
2023,1,Morgan Wallen,"""Last Night""",https://en.wikipedia.org/wiki/Last_Night_(Morgan_Wallen_song),NA,NA
2023,2,Miley Cyrus,"""Flowers""",https://en.wikipedia.org/wiki/Flowers_(Miley_Cyrus_song),NA,NA
2023,3,SZA,"""Kill Bill""",https://en.wikipedia.org/wiki/Kill_Bill_(SZA_song),NA,NA
